,-0.2231,-0.2149,-0.2066,-0.1983,-0.19,-0.1818,-0.1735,-0.1652,-0.1569,-0.1487,-0.1404,-0.1321,-0.1238,-0.1156,-0.1073,-0.099,-0.0907,-0.0825,-0.0742,-0.0659,-0.0576,-0.0494,-0.0411,-0.0328,-0.0245,-0.0163,-0.008,0.0003,0.0086,0.0168,0.0251,0.0334,0.0416,0.0499,0.0582,0.0665,0.0747,0.083,0.0913,0.0996,0.1078,0.1161,0.1244,0.1327,0.1409,0.1492,0.1575,0.1658,0.174,0.1823
0.0384,0.28761561505570826,0.28294062904539685,0.27784833892374083,0.2723274786730546,0.26637770718015574,0.2600127293460358,0.2532627684056973,0.24617570606422085,0.2388163540773401,0.2312636998303249,0.22360646995453995,0.21593779372593871,0.20834994140304358,0.20092997144997016,0.19375671121068852,0.1868990372141884,0.18041515345655892,0.17435256600391935,0.16874858507852952,0.16363124603825288,0.1590204424264225,0.15492890176079027,0.15136257727326421,0.14832016696683942,0.14579175504135344,0.14375686783595157,0.14218243194381067,0.14102118113206513,0.1402110327149337,0.13967593189855912,0.13932867128215704,0.1390761068065486,0.13882678283419297,0.13850017158215588,0.13803584498560711,0.13740050145495458,0.13659119261070624,0.13563414075470986,0.13457972714221658,0.13349513498175705,0.13245646421186408,0.131541802946208,0.1308259337311219,0.13037648229582083,0.1302507742961663,0.1304926290522657,0.13112871532834083,0.13216468348959953,0.13358180355836857,0.1353351181317517
0.058,0.28731075092393504,0.2826533072295432,0.2775801360589312,0.2720797720140323,0.2661515458612197,0.25980870335499534,0.2530809001766386,0.24601539108632509,0.23867636751471827,0.23114226794153267,0.2235013864450806,0.21584655178624185,0.20826985637142206,0.20085828245918658,0.1936906631880637,0.18683594963028505,0.1803524789410249,0.17428793626659397,0.16867984013867976,0.1635564479486118,0.15893788317325497,0.15483712046106501,0.151260399486607,0.14820676922980022,0.14566674544489255,0.14362036434553568,0.14203511725957899,0.14086431527773605,0.14004640875180924,0.139505763470092,0.1391554045106303,0.13890215911588844,0.13865423198168764,0.13833044447453305,0.13786947263281618,0.137237000133356,0.1364291014964203,0.1354712039946268,0.13441316790960708,0.133321944320565,0.13227362812079918,0.13134641636361785,0.1306151881865278,0.13014755133294723,0.13000064992343652,0.13021798248521976,0.1308258660741921,0.13182975754036022,0.1332111337275788,0.13492587887819504
0.0776,0.2870097668676771,0.2823711749657344,0.2773185216245877,0.2718401388581143,0.26593501880673415,0.2596159275094466,0.2529119205939075,0.24586958168427922,0.23855242911165425,0.23103829672070197,0.22341499396894787,0.21577500633383284,0.2082102182384495,0.20080751915564587,0.193645744195512,0.18679392619557128,0.1803105515400444,0.17424350686658724,0.1686305451432927,0.1635001732239282,0.1588727714426028,0.15476158707175694,0.15117317023067758,0.14810694384822756,0.1455538776554358,0.14349453971774204,0.14189700727134466,0.14071518850898793,0.13988808472943504,0.13934049814930533,0.1389856999395829,0.13873049930858475,0.13848276732016185,0.13816067350618372,0.137701987804045,0.13707135868456144,0.13626385341878003,0.135304066506823,0.1342412947552497,0.13314221233840318,0.13208286330453886,0.13114150687318865,0.1303930710114108,0.12990509835718653,0.12973450967815328,0.1299244540970828,0.1305008913476116,0.13146911130634242,0.13281086238440912,0.1344829750810441
0.0972,0.2867130449056075,0.2820946885613032,0.2770640346939893,0.2716092106630145,0.2657288603207823,0.2594352496151483,0.2527568007639516,0.24573937982893237,0.23844577554122645,0.23095315637476424,0.22334878933363705,0.2157247680188404,0.2081727335413567,0.20077946196104163,0.1936237839371587,0.18677482022372505,0.18029122286729288,0.17422110398427484,0.1686024795983541,0.16346413654140876,0.1588267423091358,0.15470384571893506,0.15110233463347794,0.1480220319532542,0.14545438654080764,0.1433805226509112,0.1417691265415456,0.1405747247675062,0.13973688850180163,0.13918087284036582,0.13882020896370634,0.13856169884853128,0.13831288603980138,0.13799128728648594,0.13753375613290125,0.13690388500545186,0.13609570294018564,0.13513293241835833,0.1340642619356212,0.13295604070027292,0.1318842117937417,0.13092704441877254,0.13015946114714147,0.1296488851027232,0.12945196429778694,0.12961146279460264,0.1301529718326245,0.13108163747048499,0.13237954332895868,0.13400457156490703
0.1169,0.28642110332878284,0.28182444416550806,0.276817358498667,0.2713877681946177,0.2655339600392856,0.2592676796739656,0.25261668156342776,0.24562606530168163,0.23835782943812706,0.2308884108880067,0.22330447010918072,0.21569765391906254,0.20815931916377434,0.20077610349994396,0.1936268239376043,0.18678069419900253,0.18029654890248495,0.1742227514456986,0.16859761236360107,0.1634502324941212,0.15880160065786034,0.1546656000644842,0.15104948740009597,0.1479535150496557,0.14536963926431512,0.1432795674724303,0.141652620206389,0.14044396524257127,0.1395937636220318,0.13902774037235668,0.13865970086882012,0.13839645075809534,0.13814521223717183,0.13782284837560307,0.13736528600400763,0.13673504039702794,0.13592507064954423,0.13495818657940517,0.13388242125314628,0.13276374751616987,0.13167795283135417,0.13070325836105484,0.1299145198637205,0.12937897814113372,0.1291529499050798,0.12927876943239794,0.1297816403158169,0.1306665819170093,0.1319160729737013,0.1334891511012128
0.1365,0.28613463332523065,0.2815612148622044,0.2765793580981752,0.27117677987350963,0.26535140202130736,0.25911442972902554,0.2524929141609519,0.24553113670894788,0.23829024060919404,0.23084585903127378,0.2232839749675375,0.21569572671189155,0.20817213985977792,0.2007996840557112,0.19365715060289593,0.18681385022962302,0.1803288177476847,0.17425069581589755,0.16861812423614123,0.16346055593023853,0.15879933964690468,0.15464873034977367,0.15101638896604355,0.1479030308562072,0.1453011514119931,0.14319307114920465,0.14154877243983013,0.1403240888165242,0.13945979224634325,0.13888209528639783,0.13850509187916327,0.13823560226426412,0.1379805334731969,0.1376560940562556,0.13719727384506328,0.13656548970317658,0.13575259850849666,0.13478045552475532,0.13369638909805243,0.1325659409922606,0.13146468372772804,0.130470726190923,0.12965878802614295,0.12909585539453133,0.1288378443866442,0.12892660348745705,0.12938691875507233,0.13022369081511445,0.13141984647890934,0.13293567800499226
0.1561,0.28585454504820296,0.28130599726279154,0.27635112761756814,0.27097744976463495,0.26518251355890177,0.25897696348901306,0.2523871103415321,0.24545636225716116,0.23824493686481937,0.23082758472536896,0.22328953296138163,0.21572134221578337,0.2082136534330638,0.200852733850251,0.19371733419856443,0.18687686548544122,0.18039058146076686,0.17430743473695987,0.16866643306428247,0.1634974242614861,0.15882216075871694,0.1546553118441945,0.1510049830757197,0.14787239079101572,0.14525060516982588,0.14312259291516372,0.14145902823449572,0.14021643662775926,0.1393362230246653,0.1387451055174844,0.13835748102087841,0.13808019517509376,0.13781984595211855,0.13749198658197193,0.13703065970774758,0.13639616250291778,0.1355792169667128,0.13460068087325835,0.1335071265573164,0.13236360675230052,0.1312454149868116,0.13023047715123026,0.1293932990042029,0.12880052921690138,0.12850760158357025,0.12855580927467522,0.12896947729240857,0.12975338290519084,0.1308909433374529,0.1323437964636122
0.1757,0.28558202553058687,0.281060069929602,0.2761340493006107,0.2707912773677135,0.2650289257667729,0.2588570576934432,0.25230120449585924,0.2454038420523354,0.2382241861382196,0.23083601832610398,0.2233237232019266,0.21577720663850963,0.2082866647671587,0.20093812318297039,0.19381027460479014,0.18697263329863495,0.1804846924687923,0.17439574885507053,0.16874522160607328,0.16356340186308982,0.15887249551306626,0.1546876347682223,0.15101741589508835,0.1478635992878417,0.1452198698427016,0.1430698769314364,0.1413850190457136,0.14012254142330913,0.13922450476110454,0.13861815084206605,0.13821819373045732,0.1379315149376704,0.13766440925584147,0.137331773777053,0.13686669390850173,0.13622832597542028,0.13540622426363963,0.13442020532776064,0.13331603244280085,0.13215820831320094,0.13102167876158946,0.1299841093475511,0.12911970529340508,0.12849468359845959,0.12816390040004752,0.12816800852496932,0.12853081205002959,0.12925694430927565,0.13033034084061063,0.1317140638949435
0.1954,0.28531861092056765,0.28082506594946954,0.2759298665247035,0.270620131166494,0.264892647714734,0.2587568767891792,0.2522375286653357,0.24537608315909512,0.23823067100089249,0.2308740098418217,0.22338954587080628,0.2158664444009891,0.20839438950605524,0.20105912114647714,0.1939392544689934,0.18710441043860654,0.18061434496023834,0.17451873763159215,0.16885746834365528,0.16366132672208308,0.15895302898024788,0.15474822584847214,0.15105605686967086,0.14787887523555845,0.14521102510538828,0.14303687847259347,0.14132859288761235,0.14004416236646394,0.1391263265573341,0.1385028688156177,0.1380888339016081,0.13779114899454417,0.1375158111257652,0.13717706030510288,0.13670701481837821,0.13606366924443328,0.1352353773826262,0.1342408703381198,0.13312504782968462,0.13195179876033347,0.1307956480603347,0.12973391706778176,0.1288404148004572,0.12818082065048578,0.1278093032309034,0.12776577312366177,0.12807343521957543,0.12873673960378165,0.1297401501186998,0.13104821589932766
